ARTG ID,Approval Area,Sponsor,ARTG Start Date,Product Category,Manufacturer Name,Manufacturer Location (Country),PDF URL
231674,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/12/2014,Medical Device Class IIa,Biobot Surgical Pte Ltd 79 Ayer Rajah Crescent #04-05 ,Singapore,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=231674&agid=(PrintDetailsPublic)&actionid=1
230866,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/11/2014,Medical Device Class IIa,Deerfield Imaging Inc 5101 Shady Oak Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=230866&agid=(PrintDetailsPublic)&actionid=1
230860,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/11/2014,Medical Device Class III,Bicon LLC 501 Arborway ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=230860&agid=(PrintDetailsPublic)&actionid=1
230654,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/11/2014,Medical Device Class 1,DNA Genotek Inc 3000-500 Palladium Drive ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=230654&agid=(PrintDetailsPublic)&actionid=1
230416,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/11/2014,Medical Device Class IIa,Vitalitec International Inc 10 Cordage Park Circle Suite 100/200 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=230416&agid=(PrintDetailsPublic)&actionid=1
230355,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/11/2014,Medical Device Class IIa,Vitalitec International Inc 10 Cordage Park Circle Suite 100/200 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=230355&agid=(PrintDetailsPublic)&actionid=1
230043,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2014,Medical Device Class IIa,Calgary Scientific Inc 119 6th Avenue SW Suite 200 ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=230043&agid=(PrintDetailsPublic)&actionid=1
229945,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,30/10/2014,Medical Device Class 1,Premia Spine Ltd 7 Giborey Israel Street ,Israel,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=229945&agid=(PrintDetailsPublic)&actionid=1
229425,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/10/2014,Medical Device Class 1,Meytec GmbH Informationssysteme Akazienstrasse 13 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=229425&agid=(PrintDetailsPublic)&actionid=1
228143,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,17/09/2014,Medical Device Class Im,Mach 7 Technologies Inc 120 Kimball Avenue Suite 210 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=228143&agid=(PrintDetailsPublic)&actionid=1
227869,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/9/2014,Medical Device Class IIa,Activator Methods International 3822 E University Drive Suite 5 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=227869&agid=(PrintDetailsPublic)&actionid=1
226685,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,8/8/2014,Medical Device Class IIb,Apollo Endosurgery Inc 1120 S Capital of Texas Hwy Building 1 Suite ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=226685&agid=(PrintDetailsPublic)&actionid=1
226642,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,7/8/2014,Medical Device Class 1,Genomic Health Inc 301 Penobscot Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=226642&agid=(PrintDetailsPublic)&actionid=1
225693,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/7/2014,Medical Device Class IIa,Eigen 13366 Grass Valley Avenue Suite A ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=225693&agid=(PrintDetailsPublic)&actionid=1
225692,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/7/2014,Medical Device Class IIa,Esaote SPA Via Enrico Melen 77 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=225692&agid=(PrintDetailsPublic)&actionid=1
225337,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/7/2014,Medical Device Class IIa,Orthoworld 2301 Coit Road Suite A ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=225337&agid=(PrintDetailsPublic)&actionid=1
225336,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/7/2014,Medical Device Class IIa,Orthoworld 2301 Coit Road Suite A ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=225336&agid=(PrintDetailsPublic)&actionid=1
225270,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/7/2014,Medical Device Class 1,Vitalitec International Inc 10 Cordage Park Circle Suite 100/200 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=225270&agid=(PrintDetailsPublic)&actionid=1
225212,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,2/7/2014,Medical Device Class 1,Vitalitec International Inc 10 Cordage Park Circle Suite 100/200 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=225212&agid=(PrintDetailsPublic)&actionid=1
224961,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/06/2014,Medical Device Class IIa,Orthoworld 2301 Coit Road Suite A ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=224961&agid=(PrintDetailsPublic)&actionid=1
224696,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/06/2014,Medical Device Class III,Bioventus LLC 4721 Emperor Boulevard Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=224696&agid=(PrintDetailsPublic)&actionid=1
224534,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,14/06/2014,Medical Device Class 1,Orthoworld 2301 Coit Road Suite A ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=224534&agid=(PrintDetailsPublic)&actionid=1
224533,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,14/06/2014,Medical Device Class 1,Orthoworld 2301 Coit Road Suite A ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=224533&agid=(PrintDetailsPublic)&actionid=1
224067,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/6/2014,Medical Device Class IIa,Endomagnetics Ltd 330 Cambridge Science Park Milton Road ,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=224067&agid=(PrintDetailsPublic)&actionid=1
224054,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/6/2014,Medical Device Class IIa,Endomagnetics Ltd 330 Cambridge Science Park Milton Road ,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=224054&agid=(PrintDetailsPublic)&actionid=1
223388,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/05/2014,Medical Device Class IIa,Esaote SPA Via Enrico Melen 77 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=223388&agid=(PrintDetailsPublic)&actionid=1
223312,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/5/2014,Medical Device Class 3,Meridian Bioscience INC 3471 River Hills Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=223312&agid=(PrintDetailsPublic)&actionid=1
223110,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/5/2014,Medical Device Class IIa,Propel Orthodontics 394 South Abbott Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=223110&agid=(PrintDetailsPublic)&actionid=1
223033,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,2/5/2014,Medical Device Class IIa,Ya Horng Electronic Co Ltd No 35 Shalun Anding Dist ,Taiwan,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=223033&agid=(PrintDetailsPublic)&actionid=1
220592,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/02/2014,Medical Device Class IIa,Bioventus LLC 4721 Emperor Boulevard Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=220592&agid=(PrintDetailsPublic)&actionid=1
220356,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/02/2014,Medical Device Class 1,Tecan Austria GmbH Untersbergstrasse 1A ,Austria,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=220356&agid=(PrintDetailsPublic)&actionid=1
220277,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/02/2014,Medical Device Class 1,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=220277&agid=(PrintDetailsPublic)&actionid=1
219978,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,7/2/2014,Medical Device Class IIb,Deerfield Imaging Inc 5101 Shady Oak Road ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219978&agid=(PrintDetailsPublic)&actionid=1
219873,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/2/2014,Medical Device Class 2,Utak Laboratories Inc 25020 Avenue Tibbitts ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219873&agid=(PrintDetailsPublic)&actionid=1
219872,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/2/2014,Medical Device Class 2,Utak Laboratories Inc 25020 Avenue Tibbitts ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219872&agid=(PrintDetailsPublic)&actionid=1
219871,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/2/2014,Medical Device Class 2,Utak Laboratories Inc 25020 Avenue Tibbitts ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219871&agid=(PrintDetailsPublic)&actionid=1
219859,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/2/2014,Medical Device Class 2,Utak Laboratories Inc 25020 Avenue Tibbitts ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219859&agid=(PrintDetailsPublic)&actionid=1
219486,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/01/2014,Medical Device Class IIa,Navilyst Medical Inc 26 Forest Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219486&agid=(PrintDetailsPublic)&actionid=1
219453,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/01/2014,Medical Device Class 1,CamNtech Ltd Upper Pendrill Court ,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219453&agid=(PrintDetailsPublic)&actionid=1
219452,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/01/2014,Medical Device Class 1,CamNtech Ltd Upper Pendrill Court ,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=219452&agid=(PrintDetailsPublic)&actionid=1
218706,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/12/2013,Medical Device Class IIa,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=218706&agid=(PrintDetailsPublic)&actionid=1
218371,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/12/2013,Medical Device Class 1,Quintron Instrument Company 2208 S 38th Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=218371&agid=(PrintDetailsPublic)&actionid=1
218283,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,9/12/2013,Medical Device Class IIa,De Royal Industries Inc 200 De Busk Lane ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=218283&agid=(PrintDetailsPublic)&actionid=1
218110,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/12/2013,Medical Device Class 1,Bioventus LLC 4721 Emperor Boulevard Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=218110&agid=(PrintDetailsPublic)&actionid=1
218109,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/12/2013,Medical Device Class 1,Bioventus LLC 4721 Emperor Boulevard Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=218109&agid=(PrintDetailsPublic)&actionid=1
218108,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,5/12/2013,Medical Device Class 1,Bioventus LLC 4721 Emperor Boulevard Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=218108&agid=(PrintDetailsPublic)&actionid=1
217917,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,30/11/2013,Medical Device Class IIa,Lumedx Corporation 555 Twelfth Street Suite 2060 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217917&agid=(PrintDetailsPublic)&actionid=1
217916,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,30/11/2013,Medical Device Class IIa,Lumedx Corporation 555 Twelfth Street Suite 2060 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217916&agid=(PrintDetailsPublic)&actionid=1
217833,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/11/2013,Medical Device Class IIa,Bioventus LLC 4721 Emperor Boulevard Suite 100 ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217833&agid=(PrintDetailsPublic)&actionid=1
217713,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/11/2013,Medical Device Class IIa,Glustitch Inc 7188 Progress Way Unit 307 306 308 310 ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217713&agid=(PrintDetailsPublic)&actionid=1
217557,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,20/11/2013,Medical Device Class IIa,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217557&agid=(PrintDetailsPublic)&actionid=1
217120,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/11/2013,Medical Device Class 1,Glustitch Inc 307-7188 Progress Way ,Canada,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217120&agid=(PrintDetailsPublic)&actionid=1
217041,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,8/11/2013,Medical Device Class Im,Materialise NV Technologielaan 15 ,Belgium,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=217041&agid=(PrintDetailsPublic)&actionid=1
216996,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,7/11/2013,Medical Device Class 1,Tecan Austria GmbH Untersbergstrasse 1A ,Austria,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216996&agid=(PrintDetailsPublic)&actionid=1
216911,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,4/11/2013,Medical Device Class IIa,Sky Medical Technology Ltd T/a Firstkind Ltd Hawk House Peregrine Business Park Gomm ,United Kingdom,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216911&agid=(PrintDetailsPublic)&actionid=1
216752,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2013,Medical Device Class IIb,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216752&agid=(PrintDetailsPublic)&actionid=1
216751,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2013,Medical Device Class IIb,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216751&agid=(PrintDetailsPublic)&actionid=1
216750,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2013,Medical Device Class IIb,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216750&agid=(PrintDetailsPublic)&actionid=1
216749,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2013,Medical Device Class IIb,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216749&agid=(PrintDetailsPublic)&actionid=1
216748,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2013,Medical Device Class IIb,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216748&agid=(PrintDetailsPublic)&actionid=1
216747,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,31/10/2013,Medical Device Class IIb,Signus Medizintechnik GmbH Industriestrasse 2 ,Germany,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216747&agid=(PrintDetailsPublic)&actionid=1
216657,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,28/10/2013,Medical Device Class IIa,Esaote SPA Via Enrico Melen 77 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216657&agid=(PrintDetailsPublic)&actionid=1
216561,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,25/10/2013,Medical Device Class 1,Intrinsic Therapeutics Inc 30 Commerce Way ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216561&agid=(PrintDetailsPublic)&actionid=1
216528,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,24/10/2013,Medical Device Class IIb,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216528&agid=(PrintDetailsPublic)&actionid=1
216191,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,18/10/2013,Medical Device Class IIa,Esaote SPA Via Enrico Melen 77 ,Italy,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=216191&agid=(PrintDetailsPublic)&actionid=1
215948,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,12/10/2013,Medical Device Class IIa,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=215948&agid=(PrintDetailsPublic)&actionid=1
215933,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,11/10/2013,Medical Device Class Is,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=215933&agid=(PrintDetailsPublic)&actionid=1
215297,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,26/09/2013,Medical Device Class IIa,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=215297&agid=(PrintDetailsPublic)&actionid=1
214645,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/09/2013,Medical Device Class 2,Meridian Bioscience INC 3471 River Hills Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214645&agid=(PrintDetailsPublic)&actionid=1
214644,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,16/09/2013,Medical Device Class 2,Meridian Bioscience INC 3471 River Hills Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214644&agid=(PrintDetailsPublic)&actionid=1
214572,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,13/09/2013,Medical Device Class 1,Meridian Bioscience INC 3471 River Hills Drive ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214572&agid=(PrintDetailsPublic)&actionid=1
214149,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/9/2013,Medical Device Class IIa,LeMaitre Vascular Inc 63 2nd Avenue ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214149&agid=(PrintDetailsPublic)&actionid=1
214143,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/9/2013,Medical Device Class IIa,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214143&agid=(PrintDetailsPublic)&actionid=1
214142,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/9/2013,Medical Device Class IIa,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214142&agid=(PrintDetailsPublic)&actionid=1
214141,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/9/2013,Medical Device Class IIa,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214141&agid=(PrintDetailsPublic)&actionid=1
214140,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,3/9/2013,Medical Device Class IIa,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=214140&agid=(PrintDetailsPublic)&actionid=1
213989,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,29/08/2013,Medical Device Class IIa,InBody Co Ltd 15 Heugam-gil Ipjang-myeon ,Korea - Republic of,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213989&agid=(PrintDetailsPublic)&actionid=1
213674,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,23/08/2013,Medical Device Class 1,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213674&agid=(PrintDetailsPublic)&actionid=1
213545,IVD,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/08/2013,Medical Device Class 1,Quintron Instrument Company 2208 S 38th Street ,United States Of America,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213545&agid=(PrintDetailsPublic)&actionid=1
213535,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/08/2013,Medical Device Class 1,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213535&agid=(PrintDetailsPublic)&actionid=1
213534,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,22/08/2013,Medical Device Class 1,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213534&agid=(PrintDetailsPublic)&actionid=1
213448,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/08/2013,Medical Device Class 1,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213448&agid=(PrintDetailsPublic)&actionid=1
213447,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/08/2013,Medical Device Class 1,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213447&agid=(PrintDetailsPublic)&actionid=1
213444,Medical Devices,Emergo Asia Pacific Pty Ltd T/a Emergo Australia,21/08/2013,Medical Device Class 1,,,https://www.ebs.tga.gov.au/servlet/xmlmillr6?dbid=ebs/PublicHTML/pdfStore.nsf&docid=213444&agid=(PrintDetailsPublic)&actionid=1
